sender_code,sender_point_id,recipient_point_id,MIN,MAX
39684,538708,625107,33.0,33.0
2552,781409,795609,138.0,138.0
36612,887904,302507,6.0,6.0
7348,841402,863702,419.0,419.0
144,592204,262704,28.0,28.0
144,892103,592204,8.0,8.0
31820,220504,932902,6.0,8.0
216,230703,302507,3.0,3.0
156,35004,243607,8.0,8.0
39684,560203,523505,6.0,17.0
144,194403,592204,314.0,314.0
216,840109,302507,14.0,14.0
36612,581303,302600,52.0,52.0
39684,673806,523505,0.0,41.0
216,435408,302600,827.0,827.0
2552,747802,782308,61.0,61.0
39684,625107,183201,14.0,14.0
39684,625107,625605,3.0,3.0
8804,183502,605300,6.0,6.0
8804,310700,183502,3.0,3.0
1168,191804,594206,3.0,3.0
156,798202,243607,66.0,66.0
144,780001,592204,265.0,265.0
216,220504,302507,17.0,17.0
144,592204,213905,110.0,110.0
19392,953701,974407,0.0,55.0
144,230600,592204,36.0,36.0
31820,536308,585003,3.0,3.0
36612,582607,302507,3.0,3.0
144,780209,592204,14.0,14.0
36612,216800,625200,19.0,19.0
144,592204,229706,47.0,47.0
26192,770005,864207,14.0,14.0
216,31600,302507,482.0,482.0
2552,805302,780800,14.0,14.0
144,592204,302403,6.0,6.0
2552,780707,782308,248.0,248.0
8804,183502,607202,8.0,8.0
144,520808,592204,41.0,41.0
13788,985702,863100,0.0,207.0
36612,188205,302600,6.0,6.0
26192,864207,864902,276.0,276.0
144,592204,318401,19.0,19.0
8804,510100,183502,14.0,14.0
144,35004,592204,39.0,39.0
2552,261307,782308,33.0,33.0
144,38309,592204,3.0,3.0
156,316603,243607,3.0,3.0
36612,836000,302600,11.0,11.0
39684,625107,607908,3.0,3.0
144,592204,637301,6.0,6.0
15600,703908,653003,0.0,14.0
216,630302,302507,8.0,8.0
36580,690200,238601,0.0,8.0
216,215807,302507,3.0,3.0
26192,851207,860009,6.0,6.0
216,215807,302507,6.0,6.0
8804,527008,183502,14.0,14.0
36612,613307,302600,61.0,61.0
120,865106,864601,193.0,413.0
144,592204,237908,3.0,3.0
2552,781409,650607,17.0,17.0
156,31600,243607,3.0,6.0
7348,793800,841402,74.0,74.0
39684,532805,523505,0.0,11.0
796,927800,888004,3.0,6.0
5556,185005,618300,14.0,14.0
144,521001,592204,204.0,204.0
2552,213905,782308,6.0,6.0
216,34505,302507,22.0,22.0
144,640408,592204,413.0,413.0
7348,852708,841402,14.0,14.0
31820,289503,247206,6.0,6.0
216,638003,302507,19.0,19.0
2552,781409,273107,6.0,6.0
36612,632906,302507,3.0,3.0
31820,798804,770809,28.0,28.0
5768,850204,986103,256.0,256.0
5556,801208,666906,3.0,3.0
31820,796103,770809,6.0,6.0
2552,781409,634801,3.0,3.0
156,794305,243607,6.0,6.0
456,27802,302403,331.0,358.0
216,310202,302507,11.0,11.0
144,230309,592204,25.0,25.0
216,302507,318401,22.0,33.0
33584,860009,709406,0.0,55.0
2552,781409,769407,6.0,6.0
31820,795401,890108,91.0,138.0
156,289904,243607,66.0,66.0
26192,47505,864207,14.0,14.0
36612,598408,625200,8.0,8.0
39684,761509,625107,6.0,6.0
31820,521001,890108,28.0,52.0
216,771500,302507,6.0,6.0
5556,233400,618300,14.0,14.0
216,194808,302507,28.0,55.0
39684,625107,640906,6.0,6.0
39684,625107,646902,3.0,3.0
39684,722400,523505,0.0,14.0
144,641909,592204,278.0,278.0
156,851207,243607,6.0,6.0
15600,291707,653200,0.0,14.0
144,592204,592505,6.0,6.0
31820,35902,887603,74.0,77.0
39684,291707,625107,3.0,11.0
216,250603,302507,17.0,17.0
216,202101,302507,69.0,138.0
216,30805,302507,41.0,41.0
144,247206,592204,83.0,83.0
5556,797604,666906,17.0,17.0
216,141302,302507,41.0,41.0
156,510702,243607,3.0,17.0
2552,256205,780800,8.0,8.0
39840,76404,862606,138.0,138.0
8804,183502,221507,28.0,28.0
2552,781409,648503,17.0,17.0
7348,774602,841402,171.0,171.0
39684,625107,178504,14.0,14.0
5556,850609,666906,6.0,6.0
9304,947005,922008,0.0,386.0
36612,812005,625200,19.0,19.0
36612,582607,302600,22.0,22.0
26192,230600,770005,28.0,28.0
1168,235507,594206,72.0,72.0
5556,264907,618300,6.0,6.0
2552,781409,275704,41.0,41.0
26192,35809,770005,8.0,8.0
2552,781409,657705,83.0,83.0
39684,698704,625107,11.0,11.0
39684,625107,192107,44.0,44.0
216,230703,302507,8.0,8.0
156,790408,243607,22.0,22.0
2552,850204,780800,6.0,6.0
216,144809,302507,11.0,11.0
2552,510401,780800,8.0,8.0
36612,890108,302600,3.0,3.0
2552,30006,782308,91.0,91.0
31820,290206,862108,380.0,750.0
216,630302,302507,22.0,22.0
26084,546403,302507,19.0,19.0
7348,845704,841402,8.0,8.0
216,247206,302600,0.0,47.0
36612,203104,302600,3.0,3.0
216,302507,35508,19.0,25.0
8804,32508,183502,14.0,14.0
36612,511103,625200,69.0,69.0
26192,864207,863007,689.0,689.0
2552,273408,780800,14.0,14.0
8804,10002,183502,3.0,3.0
144,592204,235105,39.0,39.0
216,210305,302507,6.0,6.0
156,647801,243607,17.0,17.0
31820,434509,585003,22.0,22.0
216,140808,302507,6.0,6.0
19156,985702,863505,138.0,138.0
10592,638003,780800,6.0,6.0
36580,548004,238601,0.0,14.0
12604,438406,887904,0.0,41.0
36612,517400,302600,50.0,50.0
36612,254604,302600,3.0,3.0
36612,592505,625200,14.0,14.0
456,27802,805800,413.0,413.0
26192,871304,864207,14.0,14.0
36612,587808,302507,25.0,25.0
26192,761405,864207,8.0,8.0
36612,641608,625200,11.0,11.0
216,73105,302600,827.0,1477.0
26192,767308,770005,22.0,22.0
156,193307,243607,61.0,61.0
39684,560203,625107,3.0,66.0
26192,913403,864207,14.0,14.0
36612,977000,302600,6.0,6.0
5556,314909,618300,6.0,6.0
31820,527807,887603,8.0,11.0
8804,183502,318401,14.0,14.0
144,592204,646207,11.0,11.0
26192,982102,860009,6.0,6.0
36612,200708,302507,8.0,8.0
4928,713609,888305,110.0,165.0
12604,521001,438406,0.0,55.0
31820,273408,247206,11.0,11.0
26192,814208,864902,220.0,220.0
216,890108,302507,3.0,3.0
5556,637208,618300,55.0,55.0
144,260107,592204,3.0,3.0
216,307500,302600,110.0,242.0
144,234102,592204,14.0,14.0
216,513306,302507,8.0,8.0
216,700007,302507,14.0,14.0
36612,511103,302600,47.0,47.0
36612,536702,625200,146.0,146.0
36612,310607,302600,3.0,3.0
5556,654504,666906,6.0,6.0
144,235105,592204,317.0,317.0
2552,782308,781409,3031.0,3031.0
156,285706,243607,3.0,8.0
7348,511601,841402,289.0,289.0
216,800101,302507,17.0,17.0
26192,830107,864207,14.0,14.0
26192,864103,864207,44.0,44.0
26192,781701,770005,28.0,28.0
36612,613608,625200,25.0,25.0
36612,527402,302507,6.0,6.0
144,34505,592204,22.0,22.0
36612,146407,625200,3.0,3.0
19392,953701,974407,0.0,55.0
2552,253300,780800,3.0,3.0
216,302507,513607,3.0,3.0
144,520009,592204,11.0,11.0
156,913403,647801,0.0,3.0
216,38008,31600,25.0,41.0
216,240000,302507,33.0,33.0
216,302507,592204,6.0,6.0
216,891401,302507,3.0,3.0
39684,625107,260107,207.0,207.0
26192,864207,865002,284.0,284.0
156,260003,243607,3.0,3.0
144,200002,592204,3.0,3.0
7348,841402,863806,2138.0,2138.0
216,302507,657803,6.0,6.0
39684,913403,625107,19.0,72.0
144,646207,592204,8.0,8.0
39684,523505,288600,0.0,3.0
31820,541405,585003,19.0,19.0
36612,852200,302600,19.0,19.0
216,801405,302507,3.0,3.0
120,865106,864601,138.0,551.0
26192,984700,863308,551.0,551.0
26192,863806,864207,14.0,14.0
216,40101,302507,6.0,6.0
26192,817507,773008,276.0,276.0
216,890108,302507,8.0,8.0
26192,890108,864207,69.0,69.0
31820,890108,985702,273.0,273.0
8804,183502,645806,17.0,17.0
36612,583506,302600,17.0,17.0
144,913403,592204,3.0,3.0
216,302507,31600,14.0,50.0
1168,193307,594206,176.0,176.0
26192,513403,770005,28.0,28.0
216,47505,302507,41.0,41.0
2552,596309,782308,6.0,6.0
2552,780800,782308,83.0,83.0
156,953701,243607,3.0,3.0
26192,251502,773008,0.0,28.0
144,592204,862606,2497.0,2497.0
39684,523505,31600,0.0,28.0
216,776400,31600,11.0,17.0
2552,235209,780800,19.0,19.0
36612,204605,625200,3.0,3.0
216,238601,302507,28.0,55.0
216,302507,47401,3.0,3.0
8804,537902,183502,14.0,14.0
144,220504,592204,77.0,77.0
39344,930004,988607,427.0,427.0
36612,843200,302507,3.0,3.0
13788,985702,864809,0.0,69.0
26192,937107,864207,44.0,44.0
36612,612906,625200,22.0,22.0
216,693903,302507,14.0,14.0
31820,895506,984700,165.0,165.0
8768,840109,655901,0.0,6.0
36612,225207,302600,19.0,19.0
2552,592204,781409,14.0,14.0
2552,530000,780800,8.0,8.0
216,261203,302507,6.0,6.0
2552,811905,782308,36.0,36.0
2552,781409,892103,61.0,61.0
2552,811905,780800,3.0,3.0
144,592204,297703,14.0,14.0
156,927105,243607,36.0,36.0
36612,643603,625200,3.0,3.0
216,306006,302507,19.0,19.0
39684,625107,196606,3.0,3.0
2552,812005,780800,6.0,6.0
216,302507,863907,0.0,190.0
31820,289904,770809,41.0,41.0
1104,637301,674103,0.0,28.0
31820,539503,438406,14.0,14.0
26192,882603,770005,28.0,28.0
8804,210004,183502,3.0,3.0
2552,781409,781803,28.0,28.0
8804,183502,645100,14.0,14.0
144,211204,592204,606.0,606.0
1440,237806,592401,83.0,83.0
8804,183502,225705,17.0,17.0
216,261307,302507,11.0,11.0
144,592204,937003,61.0,61.0
8804,525407,183502,14.0,14.0
144,592204,231000,47.0,47.0
31820,610506,35902,413.0,413.0
144,592204,200002,105.0,105.0
216,200106,302507,41.0,41.0
2552,673702,780800,28.0,28.0
26192,521001,770005,220.0,220.0
36612,556208,625200,8.0,8.0
31820,798700,770809,14.0,14.0
13788,985702,863100,0.0,69.0
36612,525002,302507,14.0,14.0
36612,613400,302507,3.0,3.0
39684,523505,192107,14.0,19.0
39684,890108,625107,11.0,11.0
2552,781409,880106,3.0,3.0
15600,223108,653003,0.0,8.0
216,35004,302507,3.0,3.0
31820,648607,247206,3.0,3.0
144,592204,248504,3.0,3.0
156,291707,243607,3.0,6.0
5556,224609,618300,19.0,19.0
2552,781409,862305,44.0,44.0
26192,864207,863308,413.0,413.0
2552,781409,254604,6.0,6.0
36580,673702,238601,0.0,11.0
144,970001,592204,6.0,6.0
26192,800402,770005,28.0,28.0
144,592204,623600,6.0,6.0
5556,797604,666906,6.0,6.0
144,689607,592204,3.0,3.0
2552,781409,250603,55.0,55.0
26192,864207,862305,276.0,276.0
216,299709,302600,0.0,6.0
216,199801,302507,6.0,6.0
144,144809,592204,83.0,83.0
144,592204,234808,3.0,3.0
2552,781409,795401,80.0,80.0
36612,312301,302600,3.0,3.0
2552,638003,782308,22.0,22.0
5556,210201,618300,41.0,41.0
216,257602,302507,17.0,17.0
144,527008,592204,6.0,6.0
26144,75806,674000,0.0,964.0
144,648400,592204,39.0,39.0
216,302507,296109,14.0,14.0
144,262704,592204,11.0,11.0
156,831400,243607,3.0,8.0
144,592204,510401,3.0,3.0
36612,963205,302600,3.0,3.0
31820,35902,890108,132.0,165.0
5556,642009,618300,28.0,28.0
36612,828501,302507,8.0,8.0
144,874302,592204,11.0,11.0
36612,600102,302507,11.0,11.0
216,213905,302507,0.0,17.0
2552,781409,253705,3.0,3.0
2552,543301,780800,3.0,3.0
1104,250904,674103,0.0,28.0
2552,781409,884003,11.0,11.0
216,853109,302507,3.0,3.0
2552,30006,780800,47.0,47.0
31820,932902,924501,47.0,47.0
144,644606,592204,11.0,11.0
36612,526503,625200,105.0,105.0
156,833603,243607,11.0,11.0
144,271309,592204,3.0,3.0
144,636101,592204,6.0,6.0
36580,981805,238601,0.0,14.0
144,533102,592204,8129.0,8129.0
2552,690200,780800,3.0,3.0
216,35809,302507,8.0,8.0
216,698606,302507,3.0,3.0
31820,290305,438406,14.0,14.0
39684,523505,284008,14.0,14.0
26192,781701,770005,28.0,28.0
36612,625200,303603,14.0,14.0
36612,583506,302507,6.0,6.0
216,588904,302507,36.0,36.0
31820,648400,887603,6.0,8.0
2552,781409,830304,28.0,28.0
36612,648400,625200,3.0,3.0
36612,525002,625200,83.0,83.0
216,179102,302507,6.0,6.0
36612,208108,302600,63.0,63.0
216,546403,302507,19.0,19.0
144,592308,438406,761.0,761.0
216,264907,302507,17.0,17.0
216,790408,31600,6.0,6.0
39684,935703,625107,0.0,6.0
39684,761602,625107,3.0,11.0
26192,864103,864902,25.0,25.0
26192,548004,511404,3.0,3.0
216,269506,302507,83.0,83.0
144,592204,637104,50.0,50.0
144,33409,592204,19.0,19.0
216,932809,302507,3.0,3.0
31820,35902,864103,33.0,33.0
156,510007,243607,3.0,3.0
7348,843408,841402,6.0,6.0
26192,817600,864902,165.0,165.0
36612,521406,302600,400.0,400.0
39684,523505,231000,0.0,28.0
2552,781409,780707,581.0,581.0
26192,761405,770005,28.0,28.0
144,592204,841402,6889.0,6889.0
31820,525407,585003,83.0,83.0
216,302507,261307,6.0,6.0
26192,521001,770005,14.0,14.0
36612,603409,302600,77.0,77.0
20484,985702,864809,0.0,138.0
26192,888305,864207,8.0,8.0
2952,930004,982300,85.0,85.0
216,434509,302507,19.0,19.0
560,863806,862409,0.0,413.0
2552,220504,780800,8.0,8.0
2552,781409,853109,44.0,44.0
216,48001,302600,0.0,8.0
39684,523505,195800,96.0,220.0
31820,585003,535907,606.0,606.0
26192,533102,770005,220.0,220.0
7348,674000,841402,8.0,8.0
2552,781409,248105,41.0,41.0
26192,35508,770005,17.0,17.0
144,592204,864809,1292.0,1292.0
36612,587808,625200,72.0,72.0
216,47204,302507,19.0,19.0
216,530000,302507,3.0,3.0
36612,48001,806708,25.0,25.0
31820,35902,887603,17.0,19.0
31820,15805,585003,3.0,3.0
144,592204,633705,163.0,163.0
39684,521001,625107,234.0,234.0
31820,775408,285208,463.0,463.0
144,592204,871802,276.0,276.0
8804,183502,307106,11.0,11.0
156,794305,647801,0.0,6.0
2552,781409,932103,17.0,17.0
8804,183502,234102,14.0,14.0
8804,183502,644803,14.0,14.0
5556,223705,618300,28.0,28.0
11748,891909,852708,0.0,28.0
144,852905,592204,25.0,25.0
216,211204,302600,55.0,55.0
216,141302,302507,41.0,41.0
8768,932601,655901,0.0,8.0
216,248504,302507,22.0,22.0
216,610402,302507,11.0,11.0
2552,781409,251305,3.0,3.0
36612,200002,302507,11.0,11.0
144,827805,592204,6.0,6.0
1120,864207,438406,0.0,220.0
216,851207,302507,6.0,6.0
7348,871200,841402,25.0,25.0
31820,654504,808300,41.0,41.0
144,199801,592204,39.0,39.0
144,592204,935309,124.0,124.0
144,613608,592204,165.0,165.0
12604,76404,438406,0.0,413.0
144,592204,231000,80.0,80.0
36612,840109,302600,36.0,36.0
26192,985702,770005,28.0,28.0
8804,183502,217709,52.0,52.0
2552,713609,780800,8.0,8.0
26192,883809,864207,14.0,14.0
144,213905,592204,3.0,3.0
216,302507,265007,19.0,19.0
9124,694709,511508,0.0,14.0
39684,625107,179102,30.0,30.0
216,771500,302507,6.0,6.0
216,302507,260107,3.0,3.0
2912,76404,852801,551.0,551.0
39684,523505,596309,220.0,303.0
26192,864207,862305,218.0,218.0
216,300304,31600,22.0,22.0
2552,527008,780800,3.0,3.0
216,280904,302600,14.0,14.0
26192,871200,864207,22.0,22.0
36612,596205,625200,11.0,11.0
39684,235209,625107,61.0,61.0
1120,864207,438406,0.0,55.0
144,529501,592204,8.0,8.0
36612,830304,625200,3.0,3.0
26084,745309,302507,3.0,3.0
216,30805,302507,6.0,6.0
2552,597208,782308,3.0,3.0
8804,183502,190205,25.0,25.0
8804,183502,211806,44.0,44.0
36612,285208,302507,6.0,6.0
216,770103,302507,8.0,8.0
8804,183502,190807,28.0,28.0
2552,781409,760900,220.0,220.0
144,592204,510100,14.0,14.0
5556,310202,618300,14.0,14.0
36612,829504,302600,3.0,3.0
216,592401,302507,8.0,8.0
216,548004,302507,8.0,8.0
216,761602,302507,8.0,8.0
26192,925006,864207,14.0,14.0
7732,18502,865106,138.0,138.0
39684,625107,635503,11.0,11.0
144,511601,592204,267.0,267.0
26192,864207,865208,422.0,422.0
36612,511103,302507,39.0,39.0
26192,800205,770005,105.0,105.0
26192,767308,770005,33.0,33.0
2552,630302,782308,22.0,22.0
36612,234301,625200,8.0,8.0
144,156505,592204,63.0,63.0
216,31600,302507,482.0,482.0
2552,781409,252401,135.0,135.0
8804,183502,234808,165.0,165.0
5556,37503,618300,6.0,6.0
36612,312301,625200,3.0,3.0
36612,840109,302507,3.0,3.0
8804,183502,194507,41.0,41.0
2552,435906,782308,6.0,6.0
26192,770300,770005,28.0,28.0
144,651807,592204,6.0,6.0
11392,671707,235209,0.0,6.0
26192,984700,863308,413.0,413.0
144,592308,594206,3987.0,3987.0
1120,814208,438406,0.0,28.0
36612,516003,302507,52.0,52.0
216,290206,31600,8.0,8.0
216,630209,302507,17.0,17.0
144,641608,592204,14.0,14.0
31820,795401,890108,47.0,47.0
144,592204,289406,455.0,455.0
36612,536702,302507,6.0,6.0
144,592308,592401,8931.0,8931.0
31820,924501,967808,83.0,83.0
5556,653003,666906,6.0,6.0
216,525500,302507,17.0,17.0
216,302507,290305,8.0,8.0
216,302507,657108,19.0,33.0
39684,780209,625107,17.0,17.0
456,27802,302403,331.0,358.0
16844,194507,152006,28.0,28.0
39684,625107,318806,72.0,91.0
11392,709302,235209,0.0,6.0
216,34505,302507,19.0,19.0
216,172404,302507,8.0,8.0
4960,18502,862201,2480.0,2480.0
26192,860009,864207,22.0,22.0
36612,188205,625200,3.0,3.0
144,841402,592204,3.0,3.0
120,140403,193307,55.0,138.0
8804,801208,183502,17.0,17.0
31820,967808,887603,47.0,50.0
316,297703,16308,0.0,36.0
216,657803,302507,110.0,110.0
26192,35902,770005,413.0,413.0
5556,511508,618300,17.0,17.0
36612,973705,302600,3.0,3.0
5556,536308,618300,3.0,3.0
156,796103,243607,47.0,47.0
36612,204709,302600,3.0,3.0
156,243607,191405,0.0,14.0
31820,438406,294404,152.0,152.0
216,761104,302507,3.0,3.0
31820,14906,864103,44.0,50.0
26192,864207,863007,689.0,689.0
26192,864207,864809,83.0,83.0
216,674103,302507,0.0,14.0
2912,76404,852708,551.0,551.0
31820,696206,808300,8.0,8.0
31820,585003,653200,110.0,110.0
31820,61502,585003,25.0,25.0
36612,812005,302507,3.0,3.0
39840,525205,872701,28.0,28.0
216,596309,302507,8.0,8.0
26192,190807,864207,14.0,14.0
36612,937107,302507,47.0,47.0
144,215506,592204,30.0,30.0
5556,583101,618300,14.0,14.0
2552,525407,780800,39.0,39.0
7348,226407,841402,342.0,342.0
216,269402,302507,11.0,11.0
5556,597104,618300,41.0,41.0
216,698606,302507,3.0,3.0
216,32406,302507,3.0,3.0
2552,781409,840109,193.0,193.0
26192,882506,864207,19.0,19.0
156,796103,243607,3.0,14.0
26192,801208,864207,22.0,22.0
31820,887603,932902,41.0,44.0
144,137608,592204,6.0,6.0
2552,781409,840908,6.0,6.0
216,302507,261307,3.0,3.0
144,592204,172508,6.0,6.0
560,967808,862305,0.0,413.0
216,302507,863204,375.0,375.0
39684,673806,625107,6.0,6.0
13788,980906,864809,0.0,276.0
11392,982102,235209,0.0,11.0
8804,183502,290206,6.0,6.0
13788,980906,864809,0.0,69.0
39684,625107,650607,6.0,6.0
216,302507,918206,193.0,220.0
31820,290901,585003,11.0,11.0
31820,543301,531107,25.0,25.0
36612,304606,625200,8.0,8.0
216,220203,302507,19.0,19.0
39684,625107,233608,28.0,28.0
36612,214109,302600,14.0,14.0
216,522803,31600,44.0,55.0
39684,625107,237908,154.0,154.0
26192,684001,770005,28.0,28.0
26084,745600,302507,11.0,11.0
216,623008,302507,3.0,3.0
216,156505,302507,8.0,8.0
2552,781409,763701,11.0,11.0
144,657705,592204,33.0,33.0
216,20108,302600,17.0,17.0
26192,521001,773008,772.0,772.0
39684,521001,625107,110.0,190.0
31820,800605,808300,14.0,14.0
10664,840109,780001,19.0,19.0
216,510100,302507,11.0,11.0
156,851207,243607,6.0,6.0
26192,985702,770005,358.0,358.0
36612,276406,302507,3.0,3.0
39684,32105,625107,6.0,6.0
36612,615001,302507,3.0,3.0
39684,800101,625107,0.0,6.0
36612,515208,302600,88.0,88.0
36580,982102,238601,0.0,14.0
25444,947005,931505,0.0,413.0
796,927105,888004,3.0,14.0
39684,523505,510007,0.0,14.0
26192,860009,864207,17.0,17.0
31820,924501,984700,198.0,198.0
216,32508,302507,3.0,3.0
31820,610506,612003,524.0,551.0
144,981307,592204,3.0,3.0
36612,625200,806708,25.0,25.0
216,43504,302600,0.0,14.0
216,220504,302507,3.0,3.0
1124,18502,887707,196.0,413.0
144,239002,592204,6.0,6.0
144,310607,592204,6.0,6.0
216,592204,302507,8.0,8.0
31820,573909,531107,3.0,3.0
36612,50809,625200,3.0,3.0
2552,781409,923104,11.0,11.0
36612,636807,302600,3.0,3.0
2552,690200,782308,30.0,30.0
36612,922008,302507,6.0,6.0
144,592204,194300,19.0,19.0
216,230600,302507,6.0,6.0
144,592204,235707,72.0,72.0
156,47505,243607,30.0,30.0
26192,831400,860009,6.0,6.0
26192,743209,511404,3.0,3.0
26192,890108,770005,28.0,28.0
216,673806,302507,3.0,3.0
39684,525407,625107,28.0,66.0
144,592204,648400,6.0,6.0
2552,781409,888004,19.0,19.0
156,288308,243607,8.0,8.0
5556,34007,618300,14.0,14.0
31820,775408,285208,1075.0,1075.0
216,300304,302507,110.0,110.0
36612,843200,302600,28.0,28.0
36612,600102,302507,25.0,25.0
216,253103,302304,28.0,41.0
156,902702,243607,17.0,88.0
2552,104303,782308,3.0,3.0
36612,298104,302507,3.0,3.0
216,890108,302507,3.0,3.0
216,143702,302507,3.0,3.0
216,213905,302507,3.0,3.0
2552,781409,850308,132.0,132.0
144,34007,592204,11.0,11.0
144,592204,607202,8.0,8.0
216,302507,594206,14.0,83.0
19516,986103,862305,0.0,964.0
216,438406,302507,6.0,6.0
216,61502,302507,11.0,11.0
216,800605,302507,55.0,55.0
144,592204,201700,30.0,30.0
12032,830003,800402,193.0,193.0
7348,841402,864809,1100.0,1100.0
216,34505,302507,22.0,22.0
144,36200,592204,11.0,11.0
2552,698606,782308,8.0,8.0
11392,700007,235209,0.0,6.0
36612,541405,302600,127.0,127.0
216,302507,289406,2756.0,3307.0
2552,781409,248504,47.0,47.0
36612,638304,625200,33.0,33.0
2552,781409,893604,8.0,8.0
39684,521001,625107,28.0,39.0
156,225601,243607,6.0,6.0
31820,651008,808300,14.0,14.0
39684,546302,523505,0.0,17.0
39684,625107,234102,25.0,25.0
216,270306,302507,3.0,3.0
144,592204,33409,3.0,3.0
39684,531304,625107,0.0,17.0
2552,781409,832600,28.0,28.0
8840,871304,863204,0.0,138.0
144,592204,193307,22.0,22.0
36612,61201,625200,3.0,3.0
12248,814208,205400,0.0,138.0
216,302507,863007,1686.0,1686.0
144,531107,592204,179.0,179.0
1168,596402,594206,8.0,8.0
26192,862305,863007,185.0,185.0
8804,183502,213905,96.0,96.0
144,652602,592204,441.0,441.0
26192,890108,770005,14.0,14.0
10668,817507,438406,1984.0,1984.0
216,243607,302507,30.0,30.0
216,302507,180203,3.0,3.0
26192,940006,511404,6.0,6.0
456,210305,27802,11.0,17.0
216,840005,302507,25.0,25.0
36612,852200,302507,3.0,3.0
144,592204,620207,3.0,3.0
2552,250603,782308,28.0,28.0
39684,698502,625107,44.0,44.0
144,592204,37005,17.0,17.0
5556,194901,618300,17.0,17.0
1196,830003,805800,55.0,55.0
36612,300304,302507,11.0,11.0
216,34505,302507,19.0,19.0
26192,716607,864207,58.0,58.0
144,181808,592204,17.0,17.0
2552,781409,895402,3.0,3.0
9124,799101,511508,0.0,8.0
144,641608,592204,72.0,72.0
36612,300304,302507,41.0,41.0
36612,634801,302600,14.0,14.0
144,592204,202101,44.0,44.0
1104,800101,674103,0.0,28.0
216,190807,302507,28.0,55.0
39684,625107,316707,50.0,50.0
156,273304,243607,14.0,14.0
216,155907,302507,3.0,3.0
31820,654504,247206,3.0,3.0
31820,795401,924501,47.0,47.0
8804,183502,196502,6.0,6.0
36612,633300,625200,8.0,8.0
144,510401,592204,138.0,138.0
36612,244602,625200,14.0,14.0
216,709302,302507,3.0,3.0
36612,231000,625200,3.0,3.0
2552,657705,782308,11.0,11.0
216,434509,302507,19.0,19.0
11748,924501,852708,0.0,41.0
36612,646902,625200,11.0,11.0
120,967808,864902,138.0,606.0
26192,986103,864207,226.0,226.0
36612,871200,625200,3.0,3.0
36612,245003,625200,8.0,8.0
8804,592401,183502,17.0,17.0
216,253103,302507,3.0,3.0
216,630302,31600,3.0,3.0
26192,510401,864207,14.0,14.0
144,592204,213905,55.0,55.0
8804,191000,183502,28.0,28.0
39684,891401,625107,6.0,6.0
144,543509,592204,47.0,47.0
31820,294601,585003,80.0,80.0
216,37005,302507,6.0,6.0
144,592204,521001,22.0,22.0
31820,587704,887603,3.0,6.0
36612,592505,302507,50.0,50.0
2952,930004,982300,85.0,85.0
36612,520901,302600,386.0,386.0
216,302507,31600,14.0,201.0
144,592308,592401,1653.0,1653.0
6636,690002,620207,0.0,14.0
39684,625107,307106,3.0,3.0
2552,781409,251305,3.0,3.0
31820,778406,770809,8.0,8.0
144,435501,592204,193.0,193.0
36612,803909,302507,3.0,3.0
2552,982102,782308,11.0,11.0
1124,18502,887603,196.0,386.0
156,797303,243607,182.0,182.0
13256,18502,649205,0.0,165.0
31268,892103,980906,0.0,165.0
216,812005,302507,3.0,3.0
36612,836000,302600,17.0,17.0
2552,781409,257602,11.0,11.0
26084,693903,302507,14.0,14.0
25444,947005,930409,0.0,413.0
216,30909,302507,6.0,6.0
36612,435709,302600,66.0,66.0
5556,798202,666906,22.0,22.0
2552,781409,932601,47.0,47.0
144,592204,863100,1480.0,1480.0
216,180608,302507,8.0,8.0
5556,637803,618300,17.0,17.0
216,302507,592401,6.0,6.0
144,535907,592204,50.0,50.0
2552,781409,256703,28.0,28.0
36612,596008,302507,3.0,3.0
39684,625107,237007,8.0,8.0
11748,706906,852708,0.0,28.0
36612,641608,302507,3.0,3.0
15600,223108,653003,0.0,11.0
39684,510401,625107,33.0,33.0
144,438406,592204,165.0,165.0
8840,521001,211903,0.0,14.0
216,302507,716607,11.0,14.0
26192,652706,770005,28.0,28.0
216,302507,220504,44.0,72.0
216,840005,302507,25.0,25.0
39684,523505,60904,28.0,55.0
5556,236606,618300,6.0,6.0
216,191000,302507,8.0,8.0
144,592204,780209,8.0,8.0
144,180203,592204,28.0,28.0
216,843408,302507,14.0,14.0
156,531304,243607,3.0,3.0
5556,20004,618300,14.0,14.0
19156,76404,863007,276.0,276.0
216,205400,302507,41.0,41.0
39684,625107,38101,14.0,14.0
31820,924501,775408,231.0,231.0
36612,300304,625200,3.0,3.0
216,261307,302507,3.0,3.0
216,299408,302600,0.0,8.0
216,520901,302507,8.0,8.0
144,530000,592204,22.0,22.0
9304,947005,932705,0.0,386.0
216,698606,302507,3.0,3.0
216,190807,302507,28.0,55.0
156,953701,243607,3.0,3.0
26192,770300,770005,28.0,28.0
5768,850204,986103,256.0,256.0
36612,530602,302600,61.0,61.0
2552,984502,782308,3.0,3.0
26192,232709,770005,3.0,3.0
8804,183502,592505,8.0,8.0
216,780800,302507,3.0,3.0
216,302507,288704,14.0,14.0
36612,249305,302600,17.0,17.0
36612,762408,302600,3.0,3.0
2552,191000,782308,22.0,22.0
31820,438406,225508,118.0,118.0
216,302507,36002,14.0,58.0
26192,525205,864902,276.0,276.0
32520,76404,863100,0.0,386.0
8804,183502,302304,8.0,8.0
31820,924501,795401,28.0,28.0
